date,Asset_ID,Asset_Name,Weight,Open,High,Low,Close,Volume,VWAP
2018-04-25,5,EOS.IO,1.3862943611198906,15.092999999999998,15.55,13.3164,14.3498,47609038.26814281,14.53314576560901
2018-04-25,9,Litecoin,2.3978952727983707,164.47400000000005,165.04,138.8,144.53199999999995,1444880.2622130094,151.19421989544972
2018-04-26,6,Ethereum,5.8944028342648505,615.9533333333333,667.19,598.15,662.36,850214.880316968,631.0606802618819
2018-04-26,5,EOS.IO,1.3862943611198906,14.35745,15.6,13.85,15.4578,22971721.85969603,14.716082561533371
2018-04-26,0,Binance Coin,4.30406509320417,13.3263,14.75,13.1855,14.6315,4223719.23,13.98212065401851
2018-04-26,1,Bitcoin,6.779921907472252,8847.2,9350.0,8555.0,9285.535,146569.71815048758,8885.23629942456
2018-04-26,11,Monero,1.6094379124341005,256.115,276.7,247.61,267.5,39772.82137518,261.8026077497089
2018-04-26,9,Litecoin,2.3978952727983707,144.5,154.84,141.75,153.445,697984.2458845114,146.66719076729817
2018-04-27,1,Bitcoin,6.779921907472252,9286.29,9395.0,8888.0,8901.03,104019.36178812556,9214.460606772054
2018-04-27,6,Ethereum,5.8944028342648505,662.5116666666668,687.28,635.73,641.51,623943.1605641273,664.9380854786449
2018-04-27,11,Monero,1.6094379124341005,267.5,268.58,249.65,250.775,34742.13635736,260.50375530663473
2018-04-27,5,EOS.IO,1.3862943611198906,15.427166666666665,17.9,14.753,16.526,22236319.037168607,16.151813963355394
2018-04-27,0,Binance Coin,4.30406509320417,14.639,14.7854,14.1075,14.2339,2883674.93,14.484895777903805
2018-04-27,9,Litecoin,2.3978952727983707,153.595,153.83,144.44,145.56199999999995,617150.126843324,150.51431819978822
2018-04-28,11,Monero,1.6094379124341005,250.94,265.13,249.0,260.89,32653.22765318,256.13596131095187
2018-04-28,6,Ethereum,5.8944028342648505,640.83,700.0,638.7,682.6800000000002,426426.5397946,676.482015049746
2018-04-28,5,EOS.IO,1.3862943611198906,16.47265,19.6498,16.4283,18.82945,17897974.181840923,18.434904098907715
2018-04-28,1,Bitcoin,6.779921907472252,8900.865,9500.0,8854.47,9338.442,100763.18648560999,9240.622383433303
2018-04-28,0,Binance Coin,4.30406509320417,14.2332,15.4,14.1628,15.15,3784315.3300000005,14.987339208497847
2018-04-28,9,Litecoin,2.3978952727983707,145.4,153.8,144.44,151.99,392049.89259596,150.19244282691358
2018-04-29,0,Binance Coin,4.30406509320417,15.1506,15.436,14.5001,15.0524,2830482.56,14.995366703925535
2018-04-29,5,EOS.IO,1.3862943611198906,18.75,23.3998,17.85,21.435,25016569.11660086,20.628919775836337
2018-04-29,11,Monero,1.6094379124341005,260.74,264.32,241.82,256.02,35880.95201955,252.7987814152564
2018-04-29,9,Litecoin,2.3978952727983707,152.0,156.87,147.73,153.592,407554.72791508003,152.31037673392646
2018-04-29,6,Ethereum,5.8944028342648505,683.1225,700.49,663.31,690.01,390803.93917772,684.0511471773882
2018-04-29,1,Bitcoin,6.779921907472252,9337.696,9570.51,9163.74,9409.466,88004.93959071,9354.20709858922
2018-04-30,11,Monero,1.6094379124341005,256.28,259.82,235.5,241.68,45326.97618639,245.80595260455598
2018-04-30,6,Ethereum,5.8944028342648505,689.8919999999999,695.3,661.9,670.0939999999999,428812.58984029,681.8643878554462
2018-04-30,9,Litecoin,2.3978952727983707,153.5775,154.9,146.67,148.35666666666663,360596.79286640004,150.8658229357372
2018-04-30,5,EOS.IO,1.3862943611198906,21.45255,21.65,16.5,17.437,25255692.900317512,18.67877032446297
2018-04-30,1,Bitcoin,6.779921907472252,9408.058,9458.64,9100.0,9243.162,78934.16401682,9288.688312439139
2018-04-30,0,Binance Coin,4.30406509320417,15.0523,15.15,14.04,14.327,2065888.2100000002,14.58803695152526
2018-05-01,11,Monero,1.6094379124341005,241.65,242.03,227.78,239.335,32945.00515273,234.58750208427315
2018-05-01,6,Ethereum,5.8944028342648505,670.4639999999998,677.77,585.0,672.09,621171.05475108,657.3703913175901
2018-05-01,0,Binance Coin,4.30406509320417,14.3075,14.3277,13.5,14.1507,1986244.9600000002,13.949933720551833
2018-05-01,5,EOS.IO,1.3862943611198906,17.50645,19.2419,15.8601,18.767,19119607.599793322,17.2187580694234
2018-05-01,1,Bitcoin,6.779921907472252,9239.424,9243.99,8800.49,9070.981666666668,94834.40814698998,8990.308687671937
2018-05-01,9,Litecoin,2.3978952727983707,148.1,149.0,142.44,148.134,477868.49496596004,145.44348122517962
2018-05-02,9,Litecoin,2.3978952727983707,148.235,153.94,146.04,151.49249999999995,345097.26072519,148.72210097149323
2018-05-02,0,Binance Coin,4.30406509320417,14.1581,14.443,13.9001,14.443,2103692.94,14.133808447348747
2018-05-02,5,EOS.IO,1.3862943611198906,18.817,19.637,18.15,19.20055,12666848.1469669,18.7185093568605
2018-05-02,6,Ethereum,5.8944028342648505,672.132,692.0,660.63,687.81,416851.28083867003,678.3111083871617
2018-05-02,1,Bitcoin,6.779921907472252,9075.662,9279.9,8896.9,9228.26,69309.89717724,9116.045661873915
2018-05-02,11,Monero,1.6094379124341005,239.82,253.91,238.03,250.03,39837.75285382,244.92137223078208
2018-05-03,5,EOS.IO,1.3862943611198906,19.254,19.3696,16.7001,17.660999999999994,12593354.88185014,18.054110696550445
2018-05-03,0,Binance Coin,4.30406509320417,14.4422,14.8599,14.1799,14.6316,2497102.6,14.457037377512352
2018-05-03,9,Litecoin,2.3978952727983707,151.47,165.04,150.0,161.26600000000005,830163.6779062,156.04979694329285
2018-05-03,11,Monero,1.6094379124341005,250.0,258.5,240.54,244.975,65508.92458342,247.55130170781166
2018-05-03,6,Ethereum,5.8944028342648505,687.824,792.08,684.0,777.3340000000002,920201.80445431,734.0673391208541
2018-05-03,1,Bitcoin,6.779921907472252,9221.056,9875.0,9120.51,9720.125,106711.38797439,9380.485858268294
2018-05-04,0,Binance Coin,4.30406509320417,14.6303,14.7499,14.25,14.3603,1876062.9000000001,14.435991908541478
2018-05-04,9,Litecoin,2.3978952727983707,161.154,172.1,157.1,168.81599999999997,747600.7794918807,162.13386119541934
2018-05-04,1,Bitcoin,6.779921907472252,9717.29,9848.0,9400.0,9683.648333333333,75739.24300426083,9663.503432088439
2018-05-04,6,Ethereum,5.8944028342648505,777.382,810.0,756.91,783.4625,662353.6053883886,782.5722529078217
2018-05-04,11,Monero,1.6094379124341005,246.18,250.0,236.51,241.95,40485.17209747,242.81004272242984
2018-05-04,5,EOS.IO,1.3862943611198906,17.678,18.049,16.225,17.0824,8756435.307305876,17.18784886259123
2018-05-05,6,Ethereum,5.8944028342648505,783.174,832.66,778.03,815.918,465896.65015269,809.4883540260984
2018-05-05,11,Monero,1.6094379124341005,241.75,248.39,238.01,241.11,32501.23464784,244.18164358999368
2018-05-05,1,Bitcoin,6.779921907472252,9682.186666666666,10020.0,9465.0,9826.086,73698.15423485001,9837.375093098615
2018-05-05,0,Binance Coin,4.30406509320417,14.3491,14.57,14.21,14.444,1876433.51,14.395853806148084
2018-05-05,9,Litecoin,2.3978952727983707,168.95499999999996,184.67,167.03,178.41250000000005,875233.9726554201,174.69776188623035
2018-05-05,5,EOS.IO,1.3862943611198906,17.069000000000006,18.65115335,17.012,17.695,7038897.816193299,18.04344164638774
2018-05-06,1,Bitcoin,6.779921907472252,9827.068,9970.0,9364.0,9630.062849985714,74471.60313611149,9640.101012187339
2018-05-06,9,Litecoin,2.3978952727983707,178.41500000000005,184.98,164.14,171.91333333333333,786556.3754740884,172.51579807219053
2018-05-06,11,Monero,1.6094379124341005,241.04,243.68,230.94,234.92,28601.2994918,237.1408206321165
2018-05-06,0,Binance Coin,4.30406509320417,14.444,14.9384,13.5495,14.0099,2099504.6,14.194683584378234
2018-05-06,6,Ethereum,5.8944028342648505,816.49,839.99,749.0,791.5866666666666,598301.3425677398,791.4926928135105
2018-05-06,5,EOS.IO,1.3862943611198906,17.711,18.0,16.535,17.4829,8297877.050544299,17.305390477421494
2018-05-07,5,EOS.IO,1.3862943611198906,17.482100000000006,18.5848,16.6002,17.8018,20946172.711447116,17.57698599732699
2018-05-07,1,Bitcoin,6.779921907472252,9637.528324983334,9689.67,9162.85,9364.826412213331,99222.49426073521,9350.628613569723
2018-05-07,6,Ethereum,5.8944028342648505,791.5833333333335,799.14,685.18,753.0233333333334,1459271.1061282482,742.6612850882556
2018-05-07,11,Monero,1.6094379124341005,234.67,236.47,221.01,232.84,33072.09273039,227.64774295622425
2018-05-07,0,Binance Coin,4.30406509320417,14.0099,14.0764,12.915,13.7301,1653653.0,13.448163885161458
2018-05-07,9,Litecoin,2.3978952727983707,172.002,173.0,157.25,164.43,893479.1742174111,163.95205883260925
2018-05-08,9,Litecoin,2.3978952727983707,164.4633333333333,168.66,155.05,158.95333333333338,702456.0376403466,162.04200965050114
2018-05-08,11,Monero,1.6094379124341005,232.99,235.19,219.19,222.49,26161.78586009,226.6877698017821
2018-05-08,6,Ethereum,5.8944028342648505,753.3116666666666,777.0,716.0,747.0250000000002,747557.3539464271,748.7642144226692
2018-05-08,5,EOS.IO,1.3862943611198906,17.799500000000005,18.98,17.5707,17.926666666666666,15402959.872131858,18.140923040896368
2018-05-08,0,Binance Coin,4.30406509320417,13.725,13.9733,13.0001,13.4976,1437084.9200000002,13.482540865891794
2018-05-08,1,Bitcoin,6.779921907472252,9365.235,9480.09,9015.0,9177.339999999998,86182.34738921498,9266.953133222256
2018-05-09,9,Litecoin,2.3978952727983707,158.94400000000005,160.33,150.0,156.84000000000003,599313.1685028651,156.4165279577101
2018-05-09,1,Bitcoin,6.779921907472252,9176.301666666666,9464.1,8960.0,9312.115,83515.46042806991,9196.037821894022
2018-05-09,6,Ethereum,5.8944028342648505,747.2400000000001,760.74,706.06,751.475,635527.2451530547,739.4455386938746
2018-05-09,11,Monero,1.6094379124341005,222.49,233.73,215.0,227.05,33319.66565339,223.8775439889758
2018-05-09,0,Binance Coin,4.30406509320417,13.4979,14.8,13.02,14.645,2608571.6,13.846071215460483
2018-05-09,5,EOS.IO,1.3862943611198906,17.9311,18.1025,16.982,17.8184,12615113.41638885,17.664387077060248
2018-05-10,9,Litecoin,2.3978952727983707,156.80400000000003,160.97,147.22,148.02166666666668,546761.6539773737,156.45931054596565
2018-05-10,6,Ethereum,5.8944028342648505,751.3916666666668,769.88,720.0,722.855,562474.0394713936,753.2436471111203
2018-05-10,0,Binance Coin,4.30406509320417,14.645,15.05,13.7323,13.7911,1647088.61,14.319878751783232
2018-05-10,1,Bitcoin,6.779921907472252,9309.861428571428,9400.92,8974.0,9006.671666666667,82974.23230558405,9268.310208218658
2018-05-10,11,Monero,1.6094379124341005,227.14,233.92,216.25,216.98,31522.512032120005,226.9329877362343
2018-05-10,5,EOS.IO,1.3862943611198906,17.816200000000006,18.9,17.1624,17.350133333333336,16087363.264291283,17.959628000302164
2018-05-11,9,Litecoin,2.3978952727983707,148.002,148.61,132.0,136.51600000000002,1064995.3993478378,141.7318219576814
2018-05-11,6,Ethereum,5.8944028342648505,722.9533333333335,737.23,658.89,677.475,1048248.910661564,697.7899972697982
2018-05-11,11,Monero,1.6094379124341005,216.44,216.44,195.82,196.84,55916.23646372,205.56966279470504
2018-05-11,0,Binance Coin,4.30406509320417,13.7911,14.13,12.5211,12.9888,1566792.35,13.17033652680611
2018-05-11,1,Bitcoin,6.779921907472252,9006.285714285714,9016.8,8325.0,8402.472857142855,161369.0842960677,8699.478001689531
2018-05-11,5,EOS.IO,1.3862943611198906,17.3469,17.6759,13.6,14.83875,45356047.668580994,15.747781770112981
2018-05-12,5,EOS.IO,1.3862943611198906,14.844733333333332,15.139,12.0,14.0467,48201800.196077034,13.879086755626433
2018-05-12,6,Ethereum,5.8944028342648505,677.6016666666667,692.7,623.77,685.0333333333333,754515.4556703591,670.0950669120181
2018-05-12,0,Binance Coin,4.30406509320417,12.9658,13.27,12.1242,12.9618,1272565.08,12.704913724303863
2018-05-12,1,Bitcoin,6.779921907472252,8407.721428571429,8658.57,8056.0,8484.996666666666,125684.9701437349,8413.49061347701
2018-05-12,11,Monero,1.6094379124341005,197.05,205.31,190.25,201.07,37054.13123796,197.77444933494928
2018-05-12,9,Litecoin,2.3978952727983707,136.58666666666667,145.0,129.56,141.935,622691.7871766838,138.35189069810792
2018-05-13,1,Bitcoin,6.779921907472252,8488.553333333335,8775.9,8298.0,8682.123333333333,79398.27234635694,8544.011772130149
2018-05-13,11,Monero,1.6094379124341005,201.46,212.81,201.42,207.53500000000005,29674.29755746,206.7815256607891
2018-05-13,0,Binance Coin,4.30406509320417,12.9618,13.5794,12.6186,13.158,1879478.0100000002,13.05025571785189
2018-05-13,6,Ethereum,5.8944028342648505,684.762,742.0,666.31,729.5516666666667,617906.1686756659,703.0068656580756
2018-05-13,5,EOS.IO,1.3862943611198906,14.029733333333333,15.125,13.407,14.625733333333336,23667258.938949555,14.235197074457544
2018-05-13,9,Litecoin,2.3978952727983707,141.954,147.12,136.1,144.24666666666667,496040.7041331118,141.6271646753606
2018-05-14,9,Litecoin,2.3978952727983707,144.18,153.12,133.8,147.35500000000005,1142907.6953250917,142.33811254701578
2018-05-14,1,Bitcoin,6.779921907472252,8681.536666666667,8900.9,8263.1,8674.647142857142,127100.91147616947,8575.990171344869
2018-05-14,5,EOS.IO,1.3862943611198906,14.5955,14.9899,12.85,13.7945,26393968.13001697,13.970596562632169
2018-05-14,11,Monero,1.6094379124341005,207.54,217.91,194.9,212.85,40518.49661711,205.7008509048585
2018-05-14,6,Ethereum,5.8944028342648505,729.4019999999998,746.06,684.0,727.8399999999998,891039.047476418,717.4244348912379
2018-05-14,0,Binance Coin,4.30406509320417,13.1382,13.2,12.2,12.8697,1543635.4900000002,12.752340397008327
2018-05-15,1,Bitcoin,6.779921907472252,8670.726666666667,8865.0,8400.0,8464.42857142857,92517.00043604888,8639.674233377837
2018-05-15,5,EOS.IO,1.3862943611198906,13.8215,14.4,12.39,12.797899999999998,19974796.938849952,13.629981592495728
2018-05-15,6,Ethereum,5.8944028342648505,727.5719999999999,741.0,694.75,705.0039999999999,578248.2288621578,722.9306140446159
2018-05-15,0,Binance Coin,4.30406509320417,12.8424,13.33,12.4638,12.529000000000002,1285798.58,12.900126930285573
2018-05-15,11,Monero,1.6094379124341005,212.91,219.18,200.54,202.57,36980.299025470005,210.6031021415773
2018-05-15,9,Litecoin,2.3978952727983707,147.3,150.0,136.91,139.168,609104.7521019686,143.89190345915446
2018-05-16,6,Ethereum,5.8944028342648505,704.9749999999998,712.84,645.0,707.6683333333334,538769.6515735361,693.9765438144454
2018-05-16,11,Monero,1.6094379124341005,203.28,203.38,192.0,198.76,22684.00285927,196.73304708399482
2018-05-16,5,EOS.IO,1.3862943611198906,12.7969,14.0,11.7253,12.7027,23690913.58617438,12.30842910054787
2018-05-16,9,Litecoin,2.3978952727983707,139.246,141.32,133.5,139.22000000000003,443556.7915444923,137.454933780329
2018-05-16,0,Binance Coin,4.30406509320417,12.5136,12.9199,11.88,12.3157,1083663.4100000001,12.144801302480849
2018-05-16,1,Bitcoin,6.779921907472252,8463.378571428571,8505.33,8077.3,8344.623333333335,104233.18706794606,8275.3453531403
2018-05-17,11,Monero,1.6094379124341005,198.33,203.62,189.83,190.18,22940.88863216,199.44354937597154
2018-05-17,5,EOS.IO,1.3862943611198906,12.702566666666668,13.95,12.0,12.25,28017803.77400425,13.058348497124472
2018-05-17,0,Binance Coin,4.30406509320417,12.2921,12.9496,12.1818,12.36,1711022.46,12.513496337128865
2018-05-17,1,Bitcoin,6.779921907472252,8345.647142857142,8500.0,7978.8,8057.378571428571,81644.88613681105,8274.992518298208
2018-05-17,9,Litecoin,2.3978952727983707,139.33666666666667,141.76,130.89,132.3575,457388.08791466954,137.56047421929574
2018-05-17,6,Ethereum,5.8944028342648505,707.7133333333333,719.97,660.5,668.328,542781.8467787147,698.6782981898937
2018-05-18,6,Ethereum,5.8944028342648505,668.2819999999998,694.96,655.78,693.7239999999999,542456.0562798544,678.306292871136
2018-05-18,11,Monero,1.6094379124341005,190.26,213.27,185.24,203.575,55881.15985594999,192.2755069302088
2018-05-18,1,Bitcoin,6.779921907472252,8060.162857142857,8305.3,7893.0,8242.81,77800.89348461227,8103.816094186442
2018-05-18,0,Binance Coin,4.30406509320417,12.3597,16.276,12.0001,15.0448,5635112.71,13.78620814420257
2018-05-18,5,EOS.IO,1.3862943611198906,12.253,13.2,11.88,12.9449,24269022.09691922,12.544064451801582
2018-05-18,9,Litecoin,2.3978952727983707,132.356,137.98,128.0,136.0475,566387.0659265094,132.86211795880686
2018-05-19,1,Bitcoin,6.779921907472252,8244.210000000001,8468.0,8095.73,8219.106666666668,48396.47516244959,8252.116790245891
2018-05-19,5,EOS.IO,1.3862943611198906,12.9495,13.4769,12.46,13.073233333333334,15765320.60522542,12.90311961676615
2018-05-19,9,Litecoin,2.3978952727983707,136.03666666666666,138.01,132.6,134.93,313995.0267908917,135.26683024186113
2018-05-19,6,Ethereum,5.8944028342648505,693.6524999999998,718.36,677.03,695.622,396667.4010917163,696.0724899216616
2018-05-19,0,Binance Coin,4.30406509320417,15.0861,15.6666,13.95,14.2997,3386991.02,14.730237445627786
2018-05-19,11,Monero,1.6094379124341005,203.325,205.46,196.23,197.34,20460.01042303,199.30642919305615
2018-05-20,1,Bitcoin,6.779921907472252,8218.758333333333,8609.0,8147.9,8523.414,55580.0218874297,8362.328893270365
2018-05-20,5,EOS.IO,1.3862943611198906,13.07125,14.3,12.92,13.94745,15060611.252924647,13.658290781098643
2018-05-20,6,Ethereum,5.8944028342648505,695.3566666666666,729.88,686.53,715.5319999999998,365710.2809053613,710.426852650862
2018-05-20,9,Litecoin,2.3978952727983707,134.9225,141.01,132.2,139.6125,307563.0213011748,137.0738968733751
2018-05-20,0,Binance Coin,4.30406509320417,14.2995,14.3995,13.682,14.1391,2411398.22,13.959543572538951
2018-05-20,11,Monero,1.6094379124341005,197.09,206.56,196.0,203.68,22295.43341039,200.24263259679668
2018-05-21,6,Ethereum,5.8944028342648505,715.5250000000002,721.38,685.94,697.0366666666665,337575.0028330097,705.4490427096114
2018-05-21,0,Binance Coin,4.30406509320417,14.1478,14.8005,13.7,14.65,2551120.25,14.216403855435665
2018-05-21,5,EOS.IO,1.3862943611198906,13.95105,14.3,13.0801,13.427266666666664,12712562.426164491,13.578687124917453
2018-05-21,11,Monero,1.6094379124341005,203.6,204.53,193.49,198.005,14514.48328939,199.05990199419264
2018-05-21,9,Litecoin,2.3978952727983707,139.65,140.32,133.27,134.20833333333334,260433.64176343585,136.52796744058153
2018-05-21,1,Bitcoin,6.779921907472252,8523.403999999999,8644.0,8292.4,8392.952000000001,61702.62573735006,8452.296013619742
2018-05-22,6,Ethereum,5.8944028342648505,697.4,699.99,637.32,642.2833333333333,571372.7489886216,679.3979809127824
2018-05-22,9,Litecoin,2.3978952727983707,134.27249999999998,136.25,126.94,128.34,294316.38388671883,132.46769575355302
2018-05-22,11,Monero,1.6094379124341005,198.175,198.42,174.62,175.225,43487.681037559996,187.40354405240672
2018-05-22,5,EOS.IO,1.3862943611198906,13.43785,13.4487,11.925999999999998,12.191400000000002,16433783.53359826,12.826149722947607
2018-05-22,1,Bitcoin,6.779921907472252,8392.496943278333,8426.1,7935.11,7993.904607819999,75349.83646124431,8232.456378002873
2018-05-22,0,Binance Coin,4.30406509320417,14.65,14.85,13.6911,13.8429,2362513.0300000003,14.372999217217208
2018-05-23,6,Ethereum,5.8944028342648505,642.2883333333333,669.0,560.0,577.6533333333333,1219710.1699018732,612.8864319268764
2018-05-23,11,Monero,1.6094379124341005,174.98,194.5,165.04,170.97,41128.34219422,173.78851865808306
2018-05-23,9,Litecoin,2.3978952727983707,128.244,129.38,115.83,118.48000000000002,675432.8041062756,123.57089526072143
2018-05-23,0,Binance Coin,4.30406509320417,13.8428,13.9299,12.235,12.5398,2212120.8100000005,12.998014038875322
2018-05-23,1,Bitcoin,6.779921907472252,7995.602857142856,8077.01,7402.7,7516.12,139709.990914332,7782.768196252677
2018-05-23,5,EOS.IO,1.3862943611198906,12.1866,13.8602,10.39,10.71565,32700649.38428524,11.368178752547191
2018-05-24,1,Bitcoin,6.779921907472252,7517.233333333333,7783.43,7255.0,7582.231428571429,120479.81602158539,7535.342372753076
2018-05-24,0,Binance Coin,4.30406509320417,12.5132,13.1947,12.1,13.042,1576039.9200000002,12.750207363014674
2018-05-24,11,Monero,1.6094379124341005,170.97,177.67,160.32,171.12,49406.13237782,169.54924021761596
2018-05-24,6,Ethereum,5.8944028342648505,578.0749999999998,612.1,539.81,602.3966666666666,971411.1491512127,586.5293515437044
2018-05-24,9,Litecoin,2.3978952727983707,118.658,125.25,114.28,122.855,534262.4388546874,120.59913625114002
2018-05-24,5,EOS.IO,1.3862943611198906,10.712566666666667,12.9971,10.2958,12.77515,34599080.87270422,11.451903531132903
2018-05-25,6,Ethereum,5.8944028342648505,602.4266666666667,617.46,567.0,583.7133333333333,643249.8980067206,593.7115025804778
2018-05-25,11,Monero,1.6094379124341005,171.87,173.98,161.55,164.45,20261.360216420002,167.25653820554862
2018-05-25,5,EOS.IO,1.3862943611198906,12.77825,12.8171,11.5401,12.15195,24264409.92371497,12.16099892670298
2018-05-25,1,Bitcoin,6.779921907472252,7581.37,7670.0,7286.7,7456.362857142856,86837.31534354434,7484.429112026437
2018-05-25,9,Litecoin,2.3978952727983707,122.8675,124.58,116.61,118.9725,396943.217736357,120.20284379570286
2018-05-25,0,Binance Coin,4.30406509320417,13.0424,13.3789,12.5627,12.9628,1321071.1,12.944191778707658
2018-05-26,0,Binance Coin,4.30406509320417,12.9417,13.283,12.6411,12.738,1222249.54,12.984989900764097
2018-05-26,1,Bitcoin,6.779921907472252,7453.584999999999,7640.46,7215.0,7329.182857142857,52632.330632138066,7488.548968698278
2018-05-26,6,Ethereum,5.8944028342648505,583.7283333333334,609.88,577.53,585.11,355640.2954854042,594.9195562667884
2018-05-26,5,EOS.IO,1.3862943611198906,12.1446,12.88,11.819,12.1911,15605411.858798062,12.386056833137046
2018-05-26,9,Litecoin,2.3978952727983707,118.89,122.7,117.0,118.28666666666668,301221.86804507056,120.24365058205305
2018-05-26,11,Monero,1.6094379124341005,164.41,169.21,162.0,164.6,15404.772570340001,165.75332699648033
2018-05-27,1,Bitcoin,6.779921907472252,7327.314285714286,7425.4,7211.1,7341.913333333334,52982.16073872864,7312.912835556896
2018-05-27,6,Ethereum,5.8944028342648505,585.052,592.88,553.0,570.332,539011.4021070239,573.9287622837804
2018-05-27,11,Monero,1.6094379124341005,164.44,171.2,160.49,166.14,29568.71879599,163.50006222259518
2018-05-27,5,EOS.IO,1.3862943611198906,12.1935,12.58,11.92,12.4101,12607223.307688298,12.28510742008009
2018-05-27,9,Litecoin,2.3978952727983707,118.28,119.0,116.28,117.804,307471.6044881659,117.5416974961173
2018-05-27,0,Binance Coin,4.30406509320417,12.7133,12.8,12.2856,12.6201,1078269.97,12.617931897101476
2018-05-28,0,Binance Coin,4.30406509320417,12.6,12.75,11.611,11.9095,945377.38,12.201316964214032
2018-05-28,5,EOS.IO,1.3862943611198906,12.4066,12.987,11.29,11.51745,24010691.494363602,12.107796333333063
2018-05-28,9,Litecoin,2.3978952727983707,117.82,119.17,110.0,110.9825,465918.83954029094,114.40408942648179
2018-05-28,6,Ethereum,5.8944028342648505,570.185,577.59,492.5,512.4699999999998,915752.7820949545,537.337434204262
2018-05-28,1,Bitcoin,6.779921907472252,7353.524999999999,7468.18,7058.02,7108.157447655,84969.45071052195,7247.029635494186
2018-05-28,11,Monero,1.6094379124341005,166.15,168.12,148.31,149.71,36370.85134688,158.56369443254354
2018-05-29,5,EOS.IO,1.3862943611198906,11.523033333333332,12.5,10.7,12.10965,35691293.5693768,11.673796452870663
2018-05-29,9,Litecoin,2.3978952727983707,110.996,122.93,108.25,119.374,523209.2930938781,116.48842391260482
2018-05-29,1,Bitcoin,6.779921907472252,7111.83,7552.5,7026.9,7461.239999999999,108296.27421441316,7292.415707049509
2018-05-29,0,Binance Coin,4.30406509320417,11.9088,12.7,11.6601,12.6047,1472786.72,12.217029635149604
2018-05-29,6,Ethereum,5.8944028342648505,512.6083333333332,573.86,509.98,566.3383333333333,881744.5036042153,542.4804045690422
2018-05-29,11,Monero,1.6094379124341005,149.76,167.0,145.81,157.49,74829.53231666,155.1496430086992
2018-05-30,5,EOS.IO,1.3862943611198906,12.102833333333336,12.82,11.6206,11.890333333333333,24783898.175792944,12.085722212962267
2018-05-30,6,Ethereum,5.8944028342648505,566.2866666666666,586.39,540.05,556.9516666666667,608512.8846225122,561.5261883078194
2018-05-30,1,Bitcoin,6.779921907472252,7467.898333333333,7575.1,7258.0,7378.94,83728.45205093047,7432.977319537045
2018-05-30,9,Litecoin,2.3978952727983707,119.48000000000002,123.0,114.42,117.142,377151.27456773317,119.170432608154
2018-05-30,0,Binance Coin,4.30406509320417,12.5929,12.7927,12.17,12.6095,1308986.6300000001,12.502693148296599
2018-05-30,11,Monero,1.6094379124341005,157.01,161.22,151.63,154.48,22859.32536763,156.66997207374408
2018-05-31,11,Monero,1.6094379124341005,154.49,159.47,153.56,155.14,24535.56009877,156.5095938145179
2018-05-31,0,Binance Coin,4.30406509320417,12.6089,14.302,12.38,14.2,2728907.7500000005,13.572546567196193
2018-05-31,9,Litecoin,2.3978952727983707,117.06,121.01,116.0,118.2425,363162.547586319,118.85503315002059
2018-05-31,5,EOS.IO,1.3862943611198906,11.88085,12.75,11.7891,12.229466666666667,21882951.058112018,12.294158189388154
2018-05-31,6,Ethereum,5.8944028342648505,556.855,589.0,552.72,577.4179999999999,562466.3198793232,571.9776593560669
2018-05-31,1,Bitcoin,6.779921907472252,7374.353333333333,7696.0,7327.2,7487.978333333333,79618.53172988369,7501.113708198564
2018-06-01,11,Monero,1.6094379124341005,155.41,158.59,152.64,157.52,18537.58002071,155.40318455190274
2018-06-01,0,Binance Coin,4.30406509320417,14.2006,14.467,13.76,14.2836,2318063.73,14.056141611040514
2018-06-01,1,Bitcoin,6.779921907472252,7488.658,7620.01,7329.18847938,7523.68,74340.08813555878,7481.009313047012
2018-06-01,6,Ethereum,5.8944028342648505,577.8316666666667,590.86,561.11,580.5116666666668,491234.16708808567,575.7189510903929
2018-06-01,9,Litecoin,2.3978952727983707,118.255,120.82,116.56,120.268,326722.71421111893,118.70829144309961
2018-06-01,5,EOS.IO,1.3862943611198906,12.220333333333334,12.44,11.8354,12.26785,20251642.700074226,12.135619888791354
2018-06-02,5,EOS.IO,1.3862943611198906,12.2797,15.6774,12.092,14.746,50089770.8013207,13.732673117236727
2018-06-02,11,Monero,1.6094379124341005,157.375,167.98,155.94,162.3,33518.47547631,162.22891990543425
2018-06-02,1,Bitcoin,6.779921907472252,7524.125,7700.0,7434.3,7634.825,64878.28988081439,7598.838760167458
2018-06-02,9,Litecoin,2.3978952727983707,120.2,124.73,117.5,123.548,353679.8353267532,122.07360470337066
2018-06-02,0,Binance Coin,4.30406509320417,14.2888,14.882,14.0,14.6895,2371466.02,14.474166683466855
2018-06-02,6,Ethereum,5.8944028342648505,580.6716666666666,601.42,571.75,590.79,406654.97833173705,588.2757505584565
2018-06-03,5,EOS.IO,1.3862943611198906,14.7917,15.5,14.2136,14.536300000000002,26161083.674302768,14.731345858831872
2018-06-03,9,Litecoin,2.3978952727983707,123.48333333333332,129.87,122.0,125.39166666666668,386101.1695157951,125.18280008387826
2018-06-03,11,Monero,1.6094379124341005,162.265,177.78,162.24,169.02,35586.71235561,170.20920120746635
2018-06-03,1,Bitcoin,6.779921907472252,7634.739999999999,7790.69,7581.03,7712.865796629999,63987.84789340537,7692.396476679233
2018-06-03,0,Binance Coin,4.30406509320417,14.682,15.0254,14.2657,14.6888,2235765.0700000003,14.685216309465995
